ticket_number,total_spent,total_quantity_articles,datetime,year,month,day,hour,minute,dayofweek,is_weekend
150396,2.4,1.0,2021-01-03 12:43:00,2021,1,3,12,43,6,1
150397,2.4,2.0,2021-01-03 12:44:00,2021,1,3,12,44,6,1
150398,14.85,4.0,2021-01-03 12:46:00,2021,1,3,12,46,6,1
150399,2.1,2.0,2021-01-03 12:47:00,2021,1,3,12,47,6,1
150400,13.15,2.0,2021-01-03 12:48:00,2021,1,3,12,48,6,1
150401,2.8,2.0,2021-01-03 12:50:00,2021,1,3,12,50,6,1
150402,8.0,1.0,2021-01-03 12:50:00,2021,1,3,12,50,6,1
150403,1.2,1.0,2021-01-03 12:51:00,2021,1,3,12,51,6,1
150404,12.0,1.0,2021-01-03 12:52:00,2021,1,3,12,52,6,1
150405,2.45,3.0,2021-01-03 12:53:00,2021,1,3,12,53,6,1
150406,2.8,2.0,2021-01-03 12:53:00,2021,1,3,12,53,6,1
150407,2.4,2.0,2021-01-03 12:53:00,2021,1,3,12,53,6,1
150408,13.25,6.0,2021-01-03 12:55:00,2021,1,3,12,55,6,1
150409,0.9,1.0,2021-01-03 12:56:00,2021,1,3,12,56,6,1
150410,5.15,3.0,2021-01-03 12:56:00,2021,1,3,12,56,6,1
150411,1.2,1.0,2021-01-03 12:57:00,2021,1,3,12,57,6,1
150412,1.2,1.0,2021-01-03 12:57:00,2021,1,3,12,57,6,1
150413,7.199999999999999,6.0,2021-01-03 12:57:00,2021,1,3,12,57,6,1
150414,6.95,6.0,2021-01-03 12:59:00,2021,1,3,12,59,6,1
150415,14.5,3.0,2021-01-03 13:00:00,2021,1,3,13,0,6,1
150416,2.0,2.0,2021-01-03 13:02:00,2021,1,3,13,2,6,1
150417,1.4,1.0,2021-01-03 13:05:00,2021,1,3,13,5,6,1
150418,1.8,2.0,2021-01-03 13:06:00,2021,1,3,13,6,6,1
150419,5.5,5.0,2021-01-03 13:07:00,2021,1,3,13,7,6,1
150420,1.2,1.0,2021-01-03 13:08:00,2021,1,3,13,8,6,1
150421,5.05,4.0,2021-01-03 13:12:00,2021,1,3,13,12,6,1
150422,2.1,2.0,2021-01-03 13:13:00,2021,1,3,13,13,6,1
150423,2.4,2.0,2021-01-03 13:14:00,2021,1,3,13,14,6,1
150424,1.2,1.0,2021-01-03 13:15:00,2021,1,3,13,15,6,1
150425,1.2,1.0,2021-01-03 13:17:00,2021,1,3,13,17,6,1
150426,1.2,1.0,2021-01-03 13:18:00,2021,1,3,13,18,6,1
150427,6.949999999999999,4.0,2021-01-03 13:20:00,2021,1,3,13,20,6,1
150428,12.0,1.0,2021-01-03 13:21:00,2021,1,3,13,21,6,1
150429,2.4,2.0,2021-01-03 13:22:00,2021,1,3,13,22,6,1
150430,8.2,2.0,2021-01-03 13:23:00,2021,1,3,13,23,6,1
150431,1.2,1.0,2021-01-03 13:24:00,2021,1,3,13,24,6,1
150432,2.6,2.0,2021-01-03 13:25:00,2021,1,3,13,25,6,1
150433,6.0,1.0,2021-01-03 13:26:00,2021,1,3,13,26,6,1
150434,8.2,3.0,2021-01-03 13:27:00,2021,1,3,13,27,6,1
150435,2.9,3.0,2021-01-03 13:29:00,2021,1,3,13,29,6,1
150436,7.5,1.0,2021-01-03 13:30:00,2021,1,3,13,30,6,1
150437,2.4,2.0,2021-01-03 13:31:00,2021,1,3,13,31,6,1
150438,5.7,5.0,2021-01-03 13:33:00,2021,1,3,13,33,6,1
150439,4.35,4.0,2021-01-03 13:35:00,2021,1,3,13,35,6,1
150440,3.2,3.0,2021-01-03 13:35:00,2021,1,3,13,35,6,1
150441,2.7,3.0,2021-01-03 13:42:00,2021,1,3,13,42,6,1
150442,1.3,1.0,2021-01-03 13:43:00,2021,1,3,13,43,6,1
150443,2.15,2.0,2021-01-03 13:50:00,2021,1,3,13,50,6,1
150444,2.5,2.0,2021-01-03 13:51:00,2021,1,3,13,51,6,1
150445,2.2,2.0,2021-01-03 13:55:00,2021,1,3,13,55,6,1
150447,1.2,1.0,2021-01-04 08:35:00,2021,1,4,8,35,0,0
150448,1.2,1.0,2021-01-04 08:38:00,2021,1,4,8,38,0,0
150449,2.4,2.0,2021-01-04 08:39:00,2021,1,4,8,39,0,0
150450,6.3,5.0,2021-01-04 08:42:00,2021,1,4,8,42,0,0
150451,0.9,1.0,2021-01-04 08:59:00,2021,1,4,8,59,0,0
150452,1.95,2.0,2021-01-04 09:10:00,2021,1,4,9,10,0,0
150453,3.1,3.0,2021-01-04 09:15:00,2021,1,4,9,15,0,0
150454,7.199999999999999,6.0,2021-01-04 09:30:00,2021,1,4,9,30,0,0
150455,2.4,2.0,2021-01-04 09:31:00,2021,1,4,9,31,0,0
150456,1.0,1.0,2021-01-04 09:38:00,2021,1,4,9,38,0,0
150457,8.0,2.0,2021-01-04 09:44:00,2021,1,4,9,44,0,0
150458,1.95,2.0,2021-01-04 09:45:00,2021,1,4,9,45,0,0
150459,4.5,4.0,2021-01-04 09:46:00,2021,1,4,9,46,0,0
150460,6.45,6.0,2021-01-04 09:49:00,2021,1,4,9,49,0,0
150461,0.9,1.0,2021-01-04 09:53:00,2021,1,4,9,53,0,0
150462,1.15,1.0,2021-01-04 09:56:00,2021,1,4,9,56,0,0
150463,19.6,17.0,2021-01-04 09:58:00,2021,1,4,9,58,0,0
150464,2.55,3.0,2021-01-04 09:59:00,2021,1,4,9,59,0,0
150465,10.4,8.0,2021-01-04 10:03:00,2021,1,4,10,3,0,0
150466,1.7999999999999998,2.0,2021-01-04 10:04:00,2021,1,4,10,4,0,0
150467,4.35,4.0,2021-01-04 10:05:00,2021,1,4,10,5,0,0
150468,7.8,7.0,2021-01-04 10:06:00,2021,1,4,10,6,0,0
150469,7.05,3.0,2021-01-04 10:10:00,2021,1,4,10,10,0,0
150470,2.3,2.0,2021-01-04 10:13:00,2021,1,4,10,13,0,0
150471,2.4,2.0,2021-01-04 10:20:00,2021,1,4,10,20,0,0
150472,1.65,2.0,2021-01-04 10:25:00,2021,1,4,10,25,0,0
150473,1.65,2.0,2021-01-04 10:28:00,2021,1,4,10,28,0,0
150474,8.9,2.0,2021-01-04 10:37:00,2021,1,4,10,37,0,0
150475,0.9,1.0,2021-01-04 10:41:00,2021,1,4,10,41,0,0
150476,1.25,2.0,2021-01-04 10:52:00,2021,1,4,10,52,0,0
150477,2.85,3.0,2021-01-04 10:58:00,2021,1,4,10,58,0,0
150478,8.0,1.0,2021-01-04 10:59:00,2021,1,4,10,59,0,0
150479,1.2,1.0,2021-01-04 10:59:00,2021,1,4,10,59,0,0
150480,1.2,1.0,2021-01-04 11:06:00,2021,1,4,11,6,0,0
150481,2.4,2.0,2021-01-04 11:13:00,2021,1,4,11,13,0,0
150484,1.05,1.0,2021-01-04 11:21:00,2021,1,4,11,21,0,0
150485,1.2,1.0,2021-01-04 11:23:00,2021,1,4,11,23,0,0
150486,2.1,2.0,2021-01-04 11:24:00,2021,1,4,11,24,0,0
150487,1.95,2.0,2021-01-04 11:26:00,2021,1,4,11,26,0,0
150488,1.65,2.0,2021-01-04 11:27:00,2021,1,4,11,27,0,0
150489,1.65,2.0,2021-01-04 11:29:00,2021,1,4,11,29,0,0
150490,0.9,1.0,2021-01-04 11:30:00,2021,1,4,11,30,0,0
150491,2.55,3.0,2021-01-04 11:35:00,2021,1,4,11,35,0,0
150492,1.2,1.0,2021-01-04 11:36:00,2021,1,4,11,36,0,0
150493,1.05,1.0,2021-01-04 11:37:00,2021,1,4,11,37,0,0
150494,7.199999999999999,6.0,2021-01-04 11:40:00,2021,1,4,11,40,0,0
150495,4.05,4.0,2021-01-04 11:42:00,2021,1,4,11,42,0,0
150496,1.05,1.0,2021-01-04 11:43:00,2021,1,4,11,43,0,0
150497,1.2,1.0,2021-01-04 11:48:00,2021,1,4,11,48,0,0
150498,10.4,3.0,2021-01-04 11:48:00,2021,1,4,11,48,0,0
150499,1.05,1.0,2021-01-04 11:50:00,2021,1,4,11,50,0,0
150500,2.4,1.0,2021-01-04 11:50:00,2021,1,4,11,50,0,0
150501,0.9,1.0,2021-01-04 11:50:00,2021,1,4,11,50,0,0
150502,1.2,1.0,2021-01-04 11:51:00,2021,1,4,11,51,0,0
150503,0.6,1.0,2021-01-04 11:53:00,2021,1,4,11,53,0,0
150504,2.0,2.0,2021-01-04 11:56:00,2021,1,4,11,56,0,0
150505,1.2,1.0,2021-01-04 11:59:00,2021,1,4,11,59,0,0
150506,3.6,4.0,2021-01-04 12:00:00,2021,1,4,12,0,0,0
150507,1.2,1.0,2021-01-04 12:05:00,2021,1,4,12,5,0,0
150508,2.15,2.0,2021-01-04 12:07:00,2021,1,4,12,7,0,0
150509,1.05,1.0,2021-01-04 12:08:00,2021,1,4,12,8,0,0
150510,5.7,6.0,2021-01-04 12:09:00,2021,1,4,12,9,0,0
150511,1.2,1.0,2021-01-04 12:11:00,2021,1,4,12,11,0,0
150512,1.05,1.0,2021-01-04 12:11:00,2021,1,4,12,11,0,0
150513,1.25,2.0,2021-01-04 12:16:00,2021,1,4,12,16,0,0
150514,2.4,2.0,2021-01-04 12:17:00,2021,1,4,12,17,0,0
150515,6.5,1.0,2021-01-04 12:18:00,2021,1,4,12,18,0,0
150516,1.8,1.0,2021-01-04 12:21:00,2021,1,4,12,21,0,0
150517,2.3,2.0,2021-01-04 12:24:00,2021,1,4,12,24,0,0
150518,4.8,4.0,2021-01-04 12:26:00,2021,1,4,12,26,0,0
150519,1.2,1.0,2021-01-04 12:30:00,2021,1,4,12,30,0,0
150520,1.2,1.0,2021-01-04 12:32:00,2021,1,4,12,32,0,0
150521,1.05,1.0,2021-01-04 12:32:00,2021,1,4,12,32,0,0
150522,1.2,1.0,2021-01-04 12:34:00,2021,1,4,12,34,0,0
150523,1.2,1.0,2021-01-04 12:35:00,2021,1,4,12,35,0,0
150524,2.4,2.0,2021-01-04 12:36:00,2021,1,4,12,36,0,0
150525,1.2,1.0,2021-01-04 12:36:00,2021,1,4,12,36,0,0
150526,0.9,1.0,2021-01-04 12:38:00,2021,1,4,12,38,0,0
150527,10.4,3.0,2021-01-04 12:40:00,2021,1,4,12,40,0,0
150528,1.2,1.0,2021-01-04 12:41:00,2021,1,4,12,41,0,0
150529,1.2,1.0,2021-01-04 12:41:00,2021,1,4,12,41,0,0
150530,2.1,2.0,2021-01-04 12:44:00,2021,1,4,12,44,0,0
150531,5.3,5.0,2021-01-04 12:47:00,2021,1,4,12,47,0,0
150532,1.2,1.0,2021-01-04 12:58:00,2021,1,4,12,58,0,0
150534,0.9,1.0,2021-01-04 12:59:00,2021,1,4,12,59,0,0
150535,1.2,1.0,2021-01-04 12:59:00,2021,1,4,12,59,0,0
150536,1.05,1.0,2021-01-04 13:02:00,2021,1,4,13,2,0,0
150537,11.8,5.0,2021-01-04 13:03:00,2021,1,4,13,3,0,0
150538,4.8,4.0,2021-01-04 13:05:00,2021,1,4,13,5,0,0
150539,2.4,2.0,2021-01-04 13:05:00,2021,1,4,13,5,0,0
150540,2.4,2.0,2021-01-04 13:06:00,2021,1,4,13,6,0,0
150542,4.5,1.0,2021-01-04 13:18:00,2021,1,4,13,18,0,0
150543,6.5,1.0,2021-01-04 13:19:00,2021,1,4,13,19,0,0
150544,1.2,1.0,2021-01-04 13:19:00,2021,1,4,13,19,0,0
150546,1.05,1.0,2021-01-04 13:25:00,2021,1,4,13,25,0,0
150547,2.4,2.0,2021-01-04 13:25:00,2021,1,4,13,25,0,0
150548,2.4,2.0,2021-01-04 13:27:00,2021,1,4,13,27,0,0
150549,6.0,5.0,2021-01-04 13:28:00,2021,1,4,13,28,0,0
150550,2.55,2.0,2021-01-04 13:31:00,2021,1,4,13,31,0,0
150551,4.05,4.0,2021-01-04 13:34:00,2021,1,4,13,34,0,0
150552,2.55,2.0,2021-01-04 13:39:00,2021,1,4,13,39,0,0
150553,2.4,2.0,2021-01-04 13:41:00,2021,1,4,13,41,0,0
150554,6.5,1.0,2021-01-04 13:42:00,2021,1,4,13,42,0,0
150555,3.1500000000000004,3.0,2021-01-04 13:44:00,2021,1,4,13,44,0,0
150556,5.199999999999999,3.0,2021-01-04 13:45:00,2021,1,4,13,45,0,0
150557,0.9,1.0,2021-01-04 13:48:00,2021,1,4,13,48,0,0
150558,2.5,1.0,2021-01-04 13:49:00,2021,1,4,13,49,0,0
150559,10.4,3.0,2021-01-04 13:53:00,2021,1,4,13,53,0,0
150560,6.5,3.0,2021-01-04 13:56:00,2021,1,4,13,56,0,0
150561,6.5,1.0,2021-01-04 14:01:00,2021,1,4,14,1,0,0
150562,2.4,2.0,2021-01-04 14:01:00,2021,1,4,14,1,0,0
150563,2.5,1.0,2021-01-04 14:02:00,2021,1,4,14,2,0,0
150564,1.8,2.0,2021-01-04 17:31:00,2021,1,4,17,31,0,0
150565,1.2,1.0,2021-01-04 17:32:00,2021,1,4,17,32,0,0
150566,2.45,3.0,2021-01-04 17:37:00,2021,1,4,17,37,0,0
150567,7.5,1.0,2021-01-04 17:39:00,2021,1,4,17,39,0,0
150568,0.6,1.0,2021-01-04 17:42:00,2021,1,4,17,42,0,0
150569,0.9,1.0,2021-01-04 17:44:00,2021,1,4,17,44,0,0
150570,2.9,3.0,2021-01-04 17:47:00,2021,1,4,17,47,0,0
150571,2.55,2.0,2021-01-04 17:59:00,2021,1,4,17,59,0,0
150572,3.65,3.0,2021-01-04 18:00:00,2021,1,4,18,0,0,0
150573,6.25,2.0,2021-01-04 18:06:00,2021,1,4,18,6,0,0
150574,2.4,1.0,2021-01-04 18:10:00,2021,1,4,18,10,0,0
150575,1.2,1.0,2021-01-04 18:25:00,2021,1,4,18,25,0,0
150576,1.2,1.0,2021-01-04 18:29:00,2021,1,4,18,29,0,0
150577,1.2,1.0,2021-01-04 18:32:00,2021,1,4,18,32,0,0
150578,1.2,1.0,2021-01-04 18:32:00,2021,1,4,18,32,0,0
150579,1.2,1.0,2021-01-04 18:36:00,2021,1,4,18,36,0,0
150580,1.25,1.0,2021-01-04 18:45:00,2021,1,4,18,45,0,0
150581,1.2,1.0,2021-01-04 18:52:00,2021,1,4,18,52,0,0
150582,8.0,1.0,2021-01-04 18:56:00,2021,1,4,18,56,0,0
150583,3.5999999999999996,3.0,2021-01-04 18:57:00,2021,1,4,18,57,0,0
150584,3.5999999999999996,3.0,2021-01-04 18:59:00,2021,1,4,18,59,0,0
150585,2.5,1.0,2021-01-04 19:00:00,2021,1,4,19,0,0,0
150586,2.4,2.0,2021-01-04 19:05:00,2021,1,4,19,5,0,0
150587,12.0,10.0,2021-01-04 19:10:00,2021,1,4,19,10,0,0
150588,5.25,3.0,2021-01-04 19:10:00,2021,1,4,19,10,0,0
150589,1.2,1.0,2021-01-04 19:17:00,2021,1,4,19,17,0,0
150590,1.2,1.0,2021-01-04 19:18:00,2021,1,4,19,18,0,0
150591,4.8,4.0,2021-01-04 19:26:00,2021,1,4,19,26,0,0
150592,1.05,1.0,2021-01-04 19:34:00,2021,1,4,19,34,0,0
150594,1.8,2.0,2021-01-04 19:43:00,2021,1,4,19,43,0,0
150596,8.5,3.0,2021-01-04 19:53:00,2021,1,4,19,53,0,0
150598,3.1,3.0,2021-01-05 08:50:00,2021,1,5,8,50,1,0
150599,4.0,4.0,2021-01-05 08:56:00,2021,1,5,8,56,1,0
150600,0.45,1.0,2021-01-05 08:58:00,2021,1,5,8,58,1,0
150601,4.8,4.0,2021-01-05 09:01:00,2021,1,5,9,1,1,0
150602,2.4,2.0,2021-01-05 09:01:00,2021,1,5,9,1,1,0
150603,0.9,1.0,2021-01-05 09:09:00,2021,1,5,9,9,1,0
150604,2.4,2.0,2021-01-05 09:10:00,2021,1,5,9,10,1,0
150605,4.1,4.0,2021-01-05 09:32:00,2021,1,5,9,32,1,0
150606,5.95,5.0,2021-01-05 09:33:00,2021,1,5,9,33,1,0
150607,3.8,3.0,2021-01-05 09:37:00,2021,1,5,9,37,1,0
150608,1.2,1.0,2021-01-05 09:42:00,2021,1,5,9,42,1,0
150609,1.5999999999999999,2.0,2021-01-05 09:49:00,2021,1,5,9,49,1,0
150610,5.2,4.0,2021-01-05 09:56:00,2021,1,5,9,56,1,0
150611,2.3499999999999996,2.0,2021-01-05 09:59:00,2021,1,5,9,59,1,0
150612,1.2,1.0,2021-01-05 10:00:00,2021,1,5,10,0,1,0
150613,3.75,3.0,2021-01-05 10:01:00,2021,1,5,10,1,1,0
150614,2.4,2.0,2021-01-05 10:09:00,2021,1,5,10,9,1,0
150615,4.5,1.0,2021-01-05 10:13:00,2021,1,5,10,13,1,0
150616,19.2,6.0,2021-01-05 10:15:00,2021,1,5,10,15,1,0
150617,0.9,1.0,2021-01-05 10:19:00,2021,1,5,10,19,1,0
150618,2.3,2.0,2021-01-05 10:26:00,2021,1,5,10,26,1,0
150619,1.05,1.0,2021-01-05 10:32:00,2021,1,5,10,32,1,0
150620,0.6,1.0,2021-01-05 10:34:00,2021,1,5,10,34,1,0
150621,5.550000000000001,6.0,2021-01-05 10:38:00,2021,1,5,10,38,1,0
150622,4.05,4.0,2021-01-05 10:43:00,2021,1,5,10,43,1,0
150623,2.7,2.0,2021-01-05 10:46:00,2021,1,5,10,46,1,0
150624,0.9,1.0,2021-01-05 10:46:00,2021,1,5,10,46,1,0
150625,1.05,1.0,2021-01-05 10:49:00,2021,1,5,10,49,1,0
150626,11.1,6.0,2021-01-05 10:57:00,2021,1,5,10,57,1,0
150627,1.05,1.0,2021-01-05 11:02:00,2021,1,5,11,2,1,0
150628,11.6,4.0,2021-01-05 11:03:00,2021,1,5,11,3,1,0
150629,14.7,4.0,2021-01-05 11:06:00,2021,1,5,11,6,1,0
150630,1.2,1.0,2021-01-05 11:07:00,2021,1,5,11,7,1,0
150631,1.95,2.0,2021-01-05 11:10:00,2021,1,5,11,10,1,0
150632,1.2,1.0,2021-01-05 11:11:00,2021,1,5,11,11,1,0
150633,0.9,1.0,2021-01-05 11:12:00,2021,1,5,11,12,1,0
150634,1.2,1.0,2021-01-05 11:13:00,2021,1,5,11,13,1,0
150635,2.1,2.0,2021-01-05 11:19:00,2021,1,5,11,19,1,0
150636,12.0,10.0,2021-01-05 11:20:00,2021,1,5,11,20,1,0
150637,2.4,2.0,2021-01-05 11:22:00,2021,1,5,11,22,1,0
150638,3.5,3.0,2021-01-05 11:23:00,2021,1,5,11,23,1,0
150639,2.25,3.0,2021-01-05 11:26:00,2021,1,5,11,26,1,0
150640,0.6,1.0,2021-01-05 11:32:00,2021,1,5,11,32,1,0
150641,2.15,2.0,2021-01-05 11:33:00,2021,1,5,11,33,1,0
150642,1.2,1.0,2021-01-05 11:35:00,2021,1,5,11,35,1,0
150643,1.5,2.0,2021-01-05 11:36:00,2021,1,5,11,36,1,0
150644,1.8,2.0,2021-01-05 11:41:00,2021,1,5,11,41,1,0
150645,4.0,1.0,2021-01-05 11:42:00,2021,1,5,11,42,1,0
150646,1.2,1.0,2021-01-05 11:42:00,2021,1,5,11,42,1,0
150647,1.05,1.0,2021-01-05 11:45:00,2021,1,5,11,45,1,0
150648,1.8,2.0,2021-01-05 11:46:00,2021,1,5,11,46,1,0
150649,1.2,1.0,2021-01-05 11:47:00,2021,1,5,11,47,1,0
150650,0.9,1.0,2021-01-05 11:47:00,2021,1,5,11,47,1,0
150651,2.1,2.0,2021-01-05 11:47:00,2021,1,5,11,47,1,0
150652,1.5,1.0,2021-01-05 11:48:00,2021,1,5,11,48,1,0
150653,2.15,2.0,2021-01-05 11:52:00,2021,1,5,11,52,1,0
150654,4.9,2.0,2021-01-05 11:56:00,2021,1,5,11,56,1,0
150655,0.9,1.0,2021-01-05 12:02:00,2021,1,5,12,2,1,0
150656,1.2,1.0,2021-01-05 12:03:00,2021,1,5,12,3,1,0
150657,1.2,1.0,2021-01-05 12:04:00,2021,1,5,12,4,1,0
150658,2.4,2.0,2021-01-05 12:05:00,2021,1,5,12,5,1,0
150659,1.2,1.0,2021-01-05 12:07:00,2021,1,5,12,7,1,0
150660,0.9,1.0,2021-01-05 12:12:00,2021,1,5,12,12,1,0
150661,8.2,8.0,2021-01-05 12:14:00,2021,1,5,12,14,1,0
150662,3.5,3.0,2021-01-05 12:15:00,2021,1,5,12,15,1,0
150663,1.2,1.0,2021-01-05 12:17:00,2021,1,5,12,17,1,0
150664,1.2,1.0,2021-01-05 12:18:00,2021,1,5,12,18,1,0
150665,9.8,8.0,2021-01-05 12:19:00,2021,1,5,12,19,1,0
150666,1.25,1.0,2021-01-05 12:21:00,2021,1,5,12,21,1,0
150667,1.05,1.0,2021-01-05 12:22:00,2021,1,5,12,22,1,0
150668,2.4,2.0,2021-01-05 12:23:00,2021,1,5,12,23,1,0
150669,1.2,1.0,2021-01-05 12:24:00,2021,1,5,12,24,1,0
150670,1.2,1.0,2021-01-05 12:25:00,2021,1,5,12,25,1,0
150671,6.5,1.0,2021-01-05 12:26:00,2021,1,5,12,26,1,0
150672,0.45,1.0,2021-01-05 12:28:00,2021,1,5,12,28,1,0
150673,6.4,3.0,2021-01-05 12:29:00,2021,1,5,12,29,1,0
150674,2.7,3.0,2021-01-05 12:30:00,2021,1,5,12,30,1,0
150675,4.199999999999999,4.0,2021-01-05 12:38:00,2021,1,5,12,38,1,0
150676,1.2,1.0,2021-01-05 12:39:00,2021,1,5,12,39,1,0
150677,5.8,3.0,2021-01-05 12:41:00,2021,1,5,12,41,1,0
150678,1.4,1.0,2021-01-05 12:42:00,2021,1,5,12,42,1,0
150679,19.5,3.0,2021-01-05 12:46:00,2021,1,5,12,46,1,0
150680,2.8499999999999996,3.0,2021-01-05 12:47:00,2021,1,5,12,47,1,0
150681,5.0,1.0,2021-01-05 12:48:00,2021,1,5,12,48,1,0
150682,1.2,1.0,2021-01-05 12:54:00,2021,1,5,12,54,1,0
150683,1.2,1.0,2021-01-05 12:57:00,2021,1,5,12,57,1,0
150684,6.05,3.0,2021-01-05 12:59:00,2021,1,5,12,59,1,0
150685,2.4,2.0,2021-01-05 13:01:00,2021,1,5,13,1,1,0
150686,5.0,1.0,2021-01-05 13:02:00,2021,1,5,13,2,1,0
150687,0.9,1.0,2021-01-05 13:03:00,2021,1,5,13,3,1,0
150688,1.2,1.0,2021-01-05 13:03:00,2021,1,5,13,3,1,0
150689,6.5,1.0,2021-01-05 13:04:00,2021,1,5,13,4,1,0
150690,6.0,2.0,2021-01-05 13:05:00,2021,1,5,13,5,1,0
150691,1.4,1.0,2021-01-05 13:07:00,2021,1,5,13,7,1,0
150692,1.8,1.0,2021-01-05 13:09:00,2021,1,5,13,9,1,0
150693,3.25,3.0,2021-01-05 13:10:00,2021,1,5,13,10,1,0
150694,2.55,2.0,2021-01-05 13:12:00,2021,1,5,13,12,1,0
150696,6.4,2.0,2021-01-05 13:14:00,2021,1,5,13,14,1,0
150697,8.15,3.0,2021-01-05 13:22:00,2021,1,5,13,22,1,0
150698,3.5999999999999996,3.0,2021-01-05 13:30:00,2021,1,5,13,30,1,0
150699,1.05,1.0,2021-01-05 13:30:00,2021,1,5,13,30,1,0
150700,1.2,1.0,2021-01-05 13:35:00,2021,1,5,13,35,1,0
150701,6.5,1.0,2021-01-05 13:39:00,2021,1,5,13,39,1,0
150702,17.5,4.0,2021-01-05 13:42:00,2021,1,5,13,42,1,0
150703,2.4,2.0,2021-01-05 13:44:00,2021,1,5,13,44,1,0
150704,1.25,1.0,2021-01-05 13:44:00,2021,1,5,13,44,1,0
150705,2.4,2.0,2021-01-05 13:44:00,2021,1,5,13,44,1,0
150706,6.5,1.0,2021-01-05 13:47:00,2021,1,5,13,47,1,0
150707,1.15,1.0,2021-01-05 13:47:00,2021,1,5,13,47,1,0
150708,6.5,1.0,2021-01-05 13:50:00,2021,1,5,13,50,1,0
150709,10.8,5.0,2021-01-05 13:51:00,2021,1,5,13,51,1,0
150710,1.25,1.0,2021-01-05 13:52:00,2021,1,5,13,52,1,0
150711,6.5,1.0,2021-01-05 13:59:00,2021,1,5,13,59,1,0
150712,8.0,2.0,2021-01-05 14:00:00,2021,1,5,14,0,1,0
150713,14.0,3.0,2021-01-05 14:05:00,2021,1,5,14,5,1,0
150714,1.2,1.0,2021-01-05 14:05:00,2021,1,5,14,5,1,0
150715,3.7,2.0,2021-01-05 17:29:00,2021,1,5,17,29,1,0
150716,2.4,2.0,2021-01-05 17:35:00,2021,1,5,17,35,1,0
150717,4.9,2.0,2021-01-05 17:40:00,2021,1,5,17,40,1,0
150718,3.5999999999999996,3.0,2021-01-05 17:43:00,2021,1,5,17,43,1,0
150719,2.2,2.0,2021-01-05 17:45:00,2021,1,5,17,45,1,0
150720,3.05,2.0,2021-01-05 17:45:00,2021,1,5,17,45,1,0
150721,1.4,1.0,2021-01-05 17:47:00,2021,1,5,17,47,1,0
150722,1.25,1.0,2021-01-05 17:47:00,2021,1,5,17,47,1,0
150723,1.2,1.0,2021-01-05 17:48:00,2021,1,5,17,48,1,0
150725,3.8,4.0,2021-01-05 17:59:00,2021,1,5,17,59,1,0
150726,2.5999999999999996,2.0,2021-01-05 18:02:00,2021,1,5,18,2,1,0
150727,1.05,1.0,2021-01-05 18:06:00,2021,1,5,18,6,1,0
150728,1.25,1.0,2021-01-05 18:07:00,2021,1,5,18,7,1,0
150729,1.2,1.0,2021-01-05 18:19:00,2021,1,5,18,19,1,0
150730,1.2,1.0,2021-01-05 18:21:00,2021,1,5,18,21,1,0
150731,1.05,1.0,2021-01-05 18:28:00,2021,1,5,18,28,1,0
150732,4.55,4.0,2021-01-05 18:29:00,2021,1,5,18,29,1,0
150733,2.1,2.0,2021-01-05 18:36:00,2021,1,5,18,36,1,0
150734,2.1,2.0,2021-01-05 18:49:00,2021,1,5,18,49,1,0
150735,1.2,1.0,2021-01-05 18:49:00,2021,1,5,18,49,1,0
150736,1.2,1.0,2021-01-05 18:51:00,2021,1,5,18,51,1,0
150737,10.4,3.0,2021-01-05 18:58:00,2021,1,5,18,58,1,0
150738,-10.4,-3.0,2021-01-05 19:00:00,2021,1,5,19,0,1,0
150739,8.4,2.0,2021-01-05 19:00:00,2021,1,5,19,0,1,0
150740,1.2,1.0,2021-01-05 19:01:00,2021,1,5,19,1,1,0
150741,1.2,1.0,2021-01-05 19:04:00,2021,1,5,19,4,1,0
150742,7.25,2.0,2021-01-05 19:08:00,2021,1,5,19,8,1,0
150744,1.2,1.0,2021-01-05 19:20:00,2021,1,5,19,20,1,0
150745,7.0,5.0,2021-01-05 19:22:00,2021,1,5,19,22,1,0
150746,3.7,5.0,2021-01-05 19:25:00,2021,1,5,19,25,1,0
150747,4.2,2.0,2021-01-05 19:26:00,2021,1,5,19,26,1,0
150748,2.4,2.0,2021-01-05 19:32:00,2021,1,5,19,32,1,0
150749,0.9,1.0,2021-01-05 19:36:00,2021,1,5,19,36,1,0
150750,3.05,3.0,2021-01-05 19:41:00,2021,1,5,19,41,1,0
150753,4.6,4.0,2021-01-07 08:36:00,2021,1,7,8,36,3,0
150754,1.0,1.0,2021-01-07 08:57:00,2021,1,7,8,57,3,0
150755,1.2,1.0,2021-01-07 09:02:00,2021,1,7,9,2,3,0
150756,0.9,1.0,2021-01-07 09:13:00,2021,1,7,9,13,3,0
150757,7.75,2.0,2021-01-07 09:18:00,2021,1,7,9,18,3,0
150758,2.5999999999999996,2.0,2021-01-07 09:19:00,2021,1,7,9,19,3,0
150759,2.4,2.0,2021-01-07 09:20:00,2021,1,7,9,20,3,0
150760,2.3,2.0,2021-01-07 09:43:00,2021,1,7,9,43,3,0
150761,5.7,6.0,2021-01-07 09:49:00,2021,1,7,9,49,3,0
150762,2.4,2.0,2021-01-07 10:03:00,2021,1,7,10,3,3,0
150763,1.2,1.0,2021-01-07 10:14:00,2021,1,7,10,14,3,0
150764,4.8,4.0,2021-01-07 10:18:00,2021,1,7,10,18,3,0
